kernel,par,train_score,valid_score,valid_std
power,2.0,0.9733206218055667,0.9678175618073318,0.010882094979726975
power,2.2,0.9620955483170468,0.956074168797954,0.016073481526471742
power,2.5,0.9599811975318449,0.9589727195225917,0.03139036019338142
