kernel,par,train_score,valid_score,valid_std
wave,0.5,2046.6422307989378,2111.6727517848717,126.96557592455014
wave,1.0,171.0089313507535,180.01808490799522,29.112556693632992
wave,5.0,0.6258665378297741,0.640042210447575,0.10635012891712844
