kernel,par,train_score,valid_score,valid_std
power,2.0,0.9539682539682539,0.9,0.07206069500200739
power,2.2,0.9095238095238095,0.8857142857142856,0.06098213559459856
power,2.5,0.8238095238095238,0.7904761904761906,0.0830266465436319
