kernel,par,train_score,valid_score,valid_std
laplacian,0.5,0.9221270277788074,1.108930874600735,1.633825661078344
laplacian,1.0,0.9713702165862677,1.1018135424976325,1.6446780788871382
laplacian,5.0,1.0761786295964195,1.081152704444954,1.7493128053568758
