kernel,par,train_score,valid_score,valid_std
wave,0.5,16.01309000012038,19.485209755878966,2.3473749726028212
wave,1.0,275.74047228418783,296.8370396178566,26.286634173663895
wave,5.0,1.5891059500830336,1.9535150148161395,0.6125071481550786
