kernel,par,train_score,valid_score,valid_std
gaussian,0.5,0.8921083675345937,0.5188871757663703,0.032028666285811185
gaussian,1.0,0.7305326425800086,0.5922501360420823,0.0362831318199978
gaussian,5.0,0.6075920630648814,0.5970478868129875,0.053543787317368245
