kernel,par,train_score,valid_score,valid_std
multiquadratic,1,87010.78845487462,80740.80542055462,10291.499887548467
multiquadratic,5,26793.291116169363,25468.78543421309,2603.9330567258894
multiquadratic,10,9308.839576032738,8578.722158044697,912.98733828903
