kernel,par,train_score,valid_score,valid_std
log,2,0.7671472224091144,0.6112642844186469,0.04097606289633946
log,5,0.6050474892910809,0.580224015962271,0.02958659666918925
log,8,0.551811881854269,0.5403727553056412,0.04446751677802907
