kernel,par,train_score,valid_score,valid_std
multiquadratic,1,503749.18952475645,500330.15016330563,42438.165520999275
multiquadratic,5,154772.60494733494,154388.04901331963,16316.000482686606
multiquadratic,10,51423.76492080277,51116.399407814184,4400.474328168073
