kernel,par,train_score,valid_score,valid_std
multiquadratic,1,546114.6156024768,541190.2443419355,18662.166176994193
multiquadratic,5,241119.71157340315,239447.73828222472,17900.849685439825
multiquadratic,10,95580.99432931721,94120.2958212498,10820.546167109156
