kernel,par,train_score,valid_score,valid_std
generalized_tstudent,2,0.2942402613184223,0.5792840624654955,0.09081724359235406
generalized_tstudent,5,0.3284289899458901,0.6793989069352048,0.06872531223475714
generalized_tstudent,8,0.408239499133658,0.7612367501065059,0.11512598185961648
