kernel,par,train_score,valid_score,valid_std
generalized_tstudent,2,0.9899139323640794,0.9677749360613811,0.02694790084703179
generalized_tstudent,5,0.995607902333095,0.9619565217391305,0.018741821165133073
generalized_tstudent,8,0.9972344482402477,0.9560954816709291,0.025276923585214314
