kernel,par,train_score,valid_score,valid_std
inverse_multiquadratic,1,0.22878859897545248,0.3612358843392057,0.09504003244485862
inverse_multiquadratic,5,0.4030259607364597,0.41507805048839774,0.0905782153825371
inverse_multiquadratic,10,0.5996639758709439,0.6043824483562149,0.10502604787134086
