kernel,par,train_score,valid_score,valid_std
laplacian,0.5,1.0,0.3911764705882353,0.08529411764705883
laplacian,1.0,0.9209150326797386,0.6323529411764707,0.09041427146434942
laplacian,5.0,0.21601307189542487,0.1,0.026956327617387293
