kernel,par,train_score,valid_score,valid_std
polynomial,2,0.4531111111111111,0.3303999999999999,0.018607525359380803
polynomial,5,1.0,0.8187999999999999,0.012687001221722942
polynomial,8,1.0,0.4798,0.02402415451165764
