kernel,par,train_score,valid_score,valid_std
generalized_tstudent,2,0.26504756768843446,0.663080941492195,0.05704530448044322
generalized_tstudent,5,0.37420217425698454,1.0034658502423117,0.11999645902258672
generalized_tstudent,8,0.37512733050904623,1.0062091187471152,0.07642433884851117
