kernel,par,train_score,valid_score,valid_std
spherical,0.5,1.0,0.8198849104859335,0.03643472257673901
spherical,1.0,1.0,0.9048167092924126,0.031033504476950982
spherical,5.0,0.9819432748073409,0.9605285592497868,0.025254234651268002
