kernel,par,train_score,valid_score,valid_std
circular,0.5,0.3751059128980784,1.0066961940868944,0.13253285894379224
circular,1.0,0.37512339111413057,1.0067774210316651,0.08211399504676985
circular,5.0,5.933827523169117,3.0128488915551936,0.6505559791182755
