kernel,par,train_score,valid_score,valid_std
vovks_real_polynomial,2,0.9739712931331267,0.9663469735720375,0.02073676826586953
vovks_real_polynomial,5,1.0,0.9239130434782608,0.02672501699702343
vovks_real_polynomial,8,1.0,0.947463768115942,0.028224432566341717
