kernel,par,train_score,valid_score,valid_std
polynomial,2,0.9829183549164482,0.9458013640238704,0.022764113906276893
polynomial,5,0.9998373983739837,0.9281756180733163,0.028306351862341685
polynomial,8,0.9998373983739837,0.8213341858482522,0.0382045420302828
