kernel,par,train_score,valid_score,valid_std
anova,0.5,0.13431101676384677,0.4243168288913354,0.05345439211719853
anova,1.0,0.13187859460002102,0.4017289735652906,0.04398232897007874
anova,5.0,0.1420100622484947,0.40970864782263117,0.04779488971609764
