kernel,par,train_score,valid_score,valid_std
power,2.0,0.876688888888889,0.8705999999999999,0.010883014288330243
power,2.2,0.834911111111111,0.8300000000000001,0.016994116628998388
power,2.5,0.8121777777777778,0.8118000000000001,0.0114699607671517
