kernel,par,train_score,valid_score,valid_std
spherical,0.5,1.0,0.3392,0.01518420231688184
spherical,1.0,1.0,0.32899999999999996,0.016858232410309218
spherical,5.0,0.9712444444444446,0.8470000000000001,0.013243866504914655
