kernel,par,train_score,valid_score,valid_std
generalized_tstudent,2,0.9740740740740741,0.8571428571428571,0.09523809523809523
generalized_tstudent,5,0.9730158730158729,0.7904761904761904,0.08832017614757813
generalized_tstudent,8,0.9671957671957673,0.7714285714285714,0.07315376902732007
